PID,block,stime,etime,dur,axp,ayp,aps,eye,TRUE,trial_num,ML_on,latency,TMS_area,session,wing_type,stim_loc,shft_len
13,1,2137333,2137593,261,1102.8,517.2,1855,R,0,42,2136996,337,SPL,PRE,Outward,Right,1.5
13,1,2146569,2146803,235,1086.9,503.8,2196,R,0,46,2146229,340,SPL,PRE,Inward,Right,1.5
13,1,2172107,2172730,624,1091,487.5,2166,R,0,57,2171620,487,SPL,PRE,Inward,Right,1.5
13,1,2186022,2186342,321,1083.6,510.3,1973,R,0,63,2185469,553,SPL,PRE,Outward,Right,1.5
13,1,2220345,2221148,804,1097.5,474.8,1602,R,0,78,2220093,252,SPL,PRE,Outward,Right,1.5
13,1,2248353,2248597,245,1322.9,465.5,1484,R,0,90,2247784,569,SPL,PRE,Inward,Right,2.5
13,1,2264326,2264539,214,1121.6,504.7,1751,R,0,97,2263942,384,SPL,PRE,Outward,Right,1.5
13,1,2264770,2265224,455,1081.2,535.8,1768,R,0,97,2263942,828,SPL,PRE,Outward,Right,1.5
13,1,2273745,2274008,264,1162.6,534.9,1704,R,0,101,2273175,570,SPL,PRE,Outward,Right,1.5
13,1,2289854,2290616,763,1087.6,532.5,1810,R,0,108,2289333,521,SPL,PRE,Inward,Right,1.5
13,1,2298921,2299408,488,1266.7,464.6,1925,R,0,112,2298566,355,SPL,PRE,Outward,Right,2.5
13,1,2301360,2301661,302,1332.4,458.2,1666,R,0,113,2300874,486,SPL,PRE,Inward,Right,2.5
14,1,11023197,11023601,405,1120.6,587.2,2271,L,0,2,11022759,438,FEF,POST,Outward,Right,1.5
14,1,11027711,11028155,445,1061.2,561.5,2552,L,0,4,11027375,336,FEF,POST,Inward,Right,1.5
14,1,5334197,5334678,482,1091,575,2454,L,0,1,5333858,339,FEF,PRE,Outward,Right,1.5
14,1,5456573,5456979,407,1084.7,545.2,3137,L,0,54,5456188,385,FEF,PRE,Inward,Right,1.5
14,1,6828983,6829339,357,1097.9,476.8,1816,R,0,10,6828674,309,SPL,POST,Outward,Right,1.5
14,1,6831293,6831650,358,1112.5,489.1,1790,R,0,11,6830982,311,SPL,POST,Inward,Right,1.5
14,1,6875148,6875559,412,1112.2,482.2,1971,R,0,30,6874838,310,SPL,POST,Inward,Right,1.5
14,1,6884309,6884802,494,1090,486.7,2016,R,0,34,6884071,238,SPL,POST,Inward,Right,1.5
14,1,6981267,6981526,260,1061.4,508.6,1598,R,0,76,6981018,249,SPL,POST,Inward,Right,1.5
14,1,7062180,7062583,404,1087.2,503.4,1706,R,0,111,7061861,319,SPL,POST,Inward,Right,1.5
14,1,1903648,1904047,400,753.8,571.3,1797,R,0,2,1903341,307,SPL,PRE,Outward,Left,1.5
14,1,1905979,1906439,461,1119.8,539.3,1948,R,0,3,1905649,330,SPL,PRE,Inward,Right,1.5
14,1,1917712,1918039,328,1224.9,549.5,2278,R,0,8,1917190,522,SPL,PRE,Flat,Right,1.5
14,1,1931347,1931814,468,1118,501.9,2395,R,0,14,1931039,308,SPL,PRE,Inward,Right,1.5
14,1,1933657,1933893,237,1129.1,514.1,2413,R,0,15,1933348,309,SPL,PRE,Outward,Right,1.5
14,1,1938306,1938555,250,1119.9,514.8,2369,R,0,17,1937964,342,SPL,PRE,Outward,Right,1.5
14,1,1968307,1968868,562,1150.6,500.8,2369,R,0,30,1967975,332,SPL,PRE,Outward,Right,1.5
14,1,1996045,1996190,146,1153.9,506.3,2323,R,0,42,1995662,383,SPL,PRE,Outward,Right,1.5
14,1,1996409,1996822,414,1091.6,480.3,2316,R,0,42,1995662,747,SPL,PRE,Outward,Right,1.5
14,1,1996834,1997033,200,1073.8,520.5,2387,R,0,42,1995662,1172,SPL,PRE,Outward,Right,1.5
14,1,2003003,2003226,224,1113,500,2347,R,0,45,2002587,416,SPL,PRE,Outward,Right,1.5
14,1,2007560,2008013,454,1123.1,504.7,2438,R,0,47,2007203,357,SPL,PRE,Inward,Right,1.5
14,1,2016745,2017144,400,1171.2,534.1,2453,R,0,51,2016436,309,SPL,PRE,Inward,Right,1.5
14,1,2017164,2017733,570,1069.6,517.6,2417,R,0,51,2016436,728,SPL,PRE,Inward,Right,1.5
14,1,2030661,2030880,220,1133.5,516.5,2255,R,0,57,2030286,375,SPL,PRE,Outward,Right,1.5
14,1,2031079,2031581,503,1060.7,486,2249,R,0,57,2030286,793,SPL,PRE,Outward,Right,1.5
14,1,2053672,2054022,351,1164.8,519.4,2420,R,0,67,2053368,304,SPL,PRE,Inward,Right,1.5
14,1,2054042,2054651,610,1074.4,528.9,2460,R,0,67,2053368,674,SPL,PRE,Inward,Right,1.5
14,1,2065287,2065670,384,1121.5,500.5,2234,R,0,72,2064910,377,SPL,PRE,Inward,Right,1.5
14,1,2088335,2088621,287,1103.5,499.5,2289,R,0,82,2087992,343,SPL,PRE,Outward,Right,1.5
14,1,2099747,2100115,369,1137.6,502.6,2112,R,0,87,2099534,213,SPL,PRE,Outward,Right,1.5
14,1,2104553,2104718,166,1080.8,494.8,2313,R,0,89,2104150,403,SPL,PRE,Outward,Right,1.5
14,1,2129890,2130263,374,1147.4,499.7,2344,R,0,100,2129541,349,SPL,PRE,Inward,Right,1.5
14,1,2130284,2130811,528,1064.1,524.3,2354,R,0,100,2129541,743,SPL,PRE,Inward,Right,1.5
14,1,2150653,2150988,336,1071,523.2,2074,R,0,109,2150315,338,SPL,PRE,Inward,Right,1.5
15,1,713584,714071,488,1084.9,510.9,1936,R,0,1,712832,752,FEF,POST,Outward,Right,1.5
15,1,717806,718625,820,759.7,571.6,1952,R,0,3,717443,363,FEF,POST,Flat,Left,1.5
15,1,720069,720417,349,1263.1,562.4,1763,R,0,4,719752,317,FEF,POST,Inward,Right,1.5
15,1,720444,720732,289,1118.8,506,1758,R,0,4,719752,692,FEF,POST,Inward,Right,1.5
15,1,722585,722825,241,743.5,552.9,1959,R,0,5,722062,523,FEF,POST,Flat,Left,1.5
15,1,724669,725477,809,1101.4,544.9,1812,R,0,6,724369,300,FEF,POST,Inward,Right,1.5
15,1,729294,729774,481,1177.5,530.2,1744,R,0,8,728985,309,FEF,POST,Flat,Right,1.5
15,1,736414,736732,319,1296,485.5,1804,R,0,11,735909,505,FEF,POST,Flat,Right,1.5
15,1,738798,739104,307,1293.2,479.7,1794,R,0,12,738218,580,FEF,POST,Outward,Right,2.5
15,1,741155,741364,210,1321.3,551.1,1801,R,0,13,740526,629,FEF,POST,Outward,Right,2.5
15,1,743313,743642,330,1169.3,505.6,1992,R,0,14,742837,476,FEF,POST,Inward,Right,1.5
15,1,747963,748494,532,647.2,527.1,2067,R,0,16,747451,512,FEF,POST,Outward,Left,1.5
15,1,761598,762060,463,1176,516.8,2125,R,0,22,761301,297,FEF,POST,Outward,Right,1.5
15,1,764085,764522,438,711.9,501.5,2314,R,0,23,763609,476,FEF,POST,Outward,Left,1.5
15,1,768771,769315,545,1327.1,521.9,2085,R,0,25,768228,543,FEF,POST,Outward,Right,2.5
15,1,773214,774016,803,1260.1,469.7,2112,R,0,27,772841,373,FEF,POST,Inward,Right,2.5
15,1,775693,775956,264,1167.1,476,2193,R,0,28,775149,544,FEF,POST,Inward,Right,1.5
15,1,775975,776226,252,1080,470.3,2201,R,0,28,775149,826,FEF,POST,Inward,Right,1.5
15,1,777882,778525,644,1101.7,461.2,2202,R,0,29,777458,424,FEF,POST,Inward,Right,1.5
15,1,782976,783394,419,1424.3,468.9,2207,R,0,31,782074,902,FEF,POST,Outward,Right,2.5
15,1,787027,787451,425,1361.3,477.5,2240,R,0,33,786691,336,FEF,POST,Outward,Right,2.5
15,1,791658,792045,388,1395,463.3,2321,R,0,35,791307,351,FEF,POST,Inward,Right,2.5
15,1,793986,794228,243,1427.4,475.6,2284,R,0,36,793616,370,FEF,POST,Inward,Right,2.5
15,1,794247,794459,213,1349.8,445.5,2208,R,0,36,793616,631,FEF,POST,Inward,Right,2.5
15,1,796555,796761,207,507.4,492.6,2342,R,0,37,795924,631,FEF,POST,Outward,Left,2.5
15,1,796770,797067,298,493.6,472.6,2332,R,0,37,795924,846,FEF,POST,Outward,Left,2.5
15,1,801051,801244,194,1428.7,479.5,2326,R,0,39,800541,510,FEF,POST,Flat,Right,2.5
15,1,808634,808766,133,534.1,500.3,2747,R,0,42,807469,1165,FEF,POST,Inward,Left,2.5
15,1,814803,815178,376,1292.1,462.9,2659,R,0,45,814390,413,FEF,POST,Outward,Right,2.5
15,1,815193,815626,434,1341.1,443.4,2640,R,0,45,814390,803,FEF,POST,Outward,Right,2.5
15,1,819384,819417,34,1343.9,446.3,2752,R,0,47,819006,378,FEF,POST,Inward,Right,2.5
15,1,819457,819906,450,1335.2,469.4,2710,R,0,47,819006,451,FEF,POST,Inward,Right,2.5
15,1,831335,831736,402,1308,501.5,2851,R,0,52,830548,787,FEF,POST,Outward,Right,2.5
15,1,838081,838338,258,726,476,2997,R,0,55,837473,608,FEF,POST,Flat,Left,1.5
15,1,904863,905239,377,1134.4,448,2685,R,0,84,904412,451,FEF,POST,Outward,Right,1.5
15,1,911659,911880,222,723.7,530.8,2461,R,0,87,911337,322,FEF,POST,Flat,Left,1.5
15,1,914054,914250,197,1178.1,502.9,2439,R,0,88,913645,409,FEF,POST,Flat,Right,1.5
15,1,916281,916538,258,629.6,604.3,2338,R,0,89,915953,328,FEF,POST,Outward,Left,1.5
15,1,916554,916741,188,560.9,587.7,2286,R,0,89,915953,601,FEF,POST,Outward,Left,1.5
15,1,918672,919037,366,1262.5,526.1,2465,R,0,90,918262,410,FEF,POST,Inward,Right,2.5
15,1,921094,921211,118,706.1,600.9,2307,R,0,91,920570,524,FEF,POST,Inward,Left,1.5
15,1,923236,923476,241,1185.4,576,2311,R,0,92,922878,358,FEF,POST,Outward,Right,1.5
15,1,923492,923781,290,1116.7,545.3,2282,R,0,92,922878,614,FEF,POST,Outward,Right,1.5
15,1,928083,928415,333,1121.5,585.8,2135,R,0,94,927495,588,FEF,POST,Outward,Right,1.5
15,1,930108,930210,103,739.1,586,2260,R,0,95,929803,305,FEF,POST,Inward,Left,1.5
15,1,930231,930298,68,647.8,591,2267,R,0,95,929803,428,FEF,POST,Inward,Left,1.5
15,1,937400,937537,138,1314.2,514.3,2097,R,0,98,936728,672,FEF,POST,Outward,Right,2.5
15,1,939385,939856,472,1131.7,535.2,2068,R,0,99,939036,349,FEF,POST,Inward,Right,1.5
15,1,939871,940100,230,1071.5,540.5,2156,R,0,99,939036,835,FEF,POST,Inward,Right,1.5
15,1,944052,944225,174,723.3,590.5,2265,R,0,101,943653,399,FEF,POST,Outward,Left,1.5
15,1,944242,944537,296,627.4,604.8,2253,R,0,101,943653,589,FEF,POST,Outward,Left,1.5
15,1,948621,949001,381,749.5,579.2,2240,R,0,103,948269,352,FEF,POST,Inward,Left,1.5
15,1,951031,951402,372,744.4,589.3,2224,R,0,104,950577,454,FEF,POST,Flat,Left,1.5
15,1,960701,961132,432,1083.8,582.1,2127,R,0,108,959810,891,FEF,POST,Outward,Right,1.5
15,1,978700,978892,193,680.5,511.7,2142,R,0,116,978277,423,FEF,POST,Flat,Left,1.5
15,1,980939,981129,191,671.3,508.8,1980,R,0,117,980585,354,FEF,POST,Outward,Left,1.5
15,1,988496,988665,170,532.7,612.6,1916,R,0,120,987510,986,FEF,POST,Flat,Left,2.5
15,1,2828982,2829221,240,737,513.9,2476,R,0,3,2827972,1010,FEF,PRE,Flat,Left,1.5
15,1,2833290,2833688,399,1126,490.7,2496,R,0,5,2832591,699,FEF,PRE,Inward,Right,1.5
15,1,2842163,2843049,887,1124.1,530.8,2603,R,0,9,2841822,341,FEF,PRE,Outward,Right,1.5
15,1,2844695,2845156,462,1123.1,508.8,2699,R,0,10,2844130,565,FEF,PRE,Outward,Right,1.5
15,1,2869879,2870779,901,1129.6,459.7,2628,R,0,21,2869521,358,FEF,PRE,Outward,Right,1.5
15,1,2897517,2897674,158,1445.1,572.6,2576,R,0,33,2897220,297,FEF,PRE,Outward,Right,2.5
15,1,2897701,2898083,383,1261.2,522.3,2453,R,0,33,2897220,481,FEF,PRE,Outward,Right,2.5
15,1,2911423,2911680,258,1169.4,485.5,2384,R,0,39,2911069,354,FEF,PRE,Flat,Right,1.5
15,1,2911689,2912065,377,1217.2,498,2358,R,0,39,2911069,620,FEF,PRE,Flat,Right,1.5
15,1,2913595,2914122,528,1153.9,469.8,2520,R,0,40,2913378,217,FEF,PRE,Outward,Right,1.5
15,1,2914142,2914495,354,1065.2,462.9,2434,R,0,40,2913378,764,FEF,PRE,Outward,Right,1.5
15,1,2923017,2924004,988,1143.8,485.4,2084,R,0,44,2922611,406,FEF,PRE,Inward,Right,1.5
15,1,2927644,2928562,919,1115.8,497,2105,R,0,46,2927231,413,FEF,PRE,Inward,Right,1.5
15,1,2943719,2944739,1021,1154.2,440.7,1841,R,0,53,2943377,342,FEF,PRE,Inward,Right,1.5
15,1,2985257,2985884,628,1090.2,618.5,1258,R,0,71,2984925,332,FEF,PRE,Inward,Right,1.5
15,1,2999466,2999991,526,747.1,601.7,1348,R,0,77,2998775,691,FEF,PRE,Flat,Left,1.5
15,1,3015279,3015750,472,1096.1,596.2,1096,R,0,84,3014933,346,FEF,PRE,Inward,Right,1.5
15,1,3033980,3034204,225,1143.7,623.4,1165,R,0,92,3033399,581,FEF,PRE,Outward,Right,1.5
15,1,3050336,3050397,62,498.1,595.9,1152,R,0,99,3049557,779,FEF,PRE,Outward,Left,2.5
15,1,3050417,3050569,153,430.4,599.7,1157,R,0,99,3049557,860,FEF,PRE,Outward,Left,2.5
15,1,3075217,3075534,318,1382,615.9,1305,R,0,110,3074948,269,FEF,PRE,Inward,Right,2.5
15,1,3094572,3094704,133,720.5,616.4,1118,R,0,118,3093414,1158,FEF,PRE,Inward,Left,1.5
15,1,10941750,10942174,425,1204,520.8,2338,R,0,1,10940745,1005,SPL,POST,Flat,Right,1.5
15,1,10944181,10944421,241,729.1,514.4,2580,R,0,2,10943050,1131,SPL,POST,Inward,Left,1.5
15,1,10950576,10951128,553,746.1,539.2,2140,R,0,5,10949976,600,SPL,POST,Flat,Left,1.5
15,1,10960135,10960469,335,727.6,534.5,2464,R,0,9,10959207,928,SPL,POST,Inward,Left,1.5
15,1,10962315,10962501,187,1271.9,559.7,2173,R,0,10,10961515,800,SPL,POST,Outward,Right,2.5
15,1,10962519,10962777,259,1351.2,532.3,2203,R,0,10,10961515,1004,SPL,POST,Outward,Right,2.5
15,1,10966800,10967152,353,743.3,549.2,2248,R,0,12,10966132,668,SPL,POST,Inward,Left,1.5
15,1,10967170,10967420,251,682.6,563.7,2332,R,0,12,10966132,1038,SPL,POST,Inward,Left,1.5
15,1,10972198,10972364,167,401.4,558.9,2428,R,0,14,10970748,1450,SPL,POST,Outward,Left,2.5
15,1,10973692,10973929,238,727.6,564.2,2384,R,0,15,10973056,636,SPL,POST,Flat,Left,1.5
15,1,10983382,10984049,668,737.7,556.7,2474,R,0,19,10982289,1093,SPL,POST,Outward,Left,1.5
15,1,10987776,10988420,645,1307.1,556,2454,R,0,21,10986906,870,SPL,POST,Inward,Right,2.5
15,1,10992338,10993733,1396,1379.3,570.1,2461,R,0,23,10991523,815,SPL,POST,Outward,Right,2.5
15,1,10994816,10995393,578,1319,542.1,2520,R,0,24,10993831,985,SPL,POST,Inward,Right,2.5
15,1,10995410,10995920,511,1379.7,571.7,2470,R,0,24,10993831,1579,SPL,POST,Inward,Right,2.5
15,1,11001362,11001481,120,1163.5,564.2,2327,R,0,27,11000755,607,SPL,POST,Flat,Right,1.5
15,1,11001806,11001999,194,1206.6,553.9,2292,R,0,27,11000755,1051,SPL,POST,Flat,Right,1.5
15,1,11008546,11008746,201,1073.7,518,2526,R,0,30,11007680,866,SPL,POST,Inward,Right,1.5
15,1,11008760,11009098,339,1110.9,529,2554,R,0,30,11007680,1080,SPL,POST,Inward,Right,1.5
15,1,11011248,11011402,155,546.6,552.7,2617,R,0,31,11009991,1257,SPL,POST,Outward,Left,2.5
15,1,11015774,11015987,214,1379,543.4,2561,R,0,33,11014605,1169,SPL,POST,Flat,Right,2.5
15,1,11016000,11016480,481,1414.2,562.5,2598,R,0,33,11014605,1395,SPL,POST,Flat,Right,2.5
15,1,11016493,11016796,304,1383.4,521.1,2614,R,0,33,11014605,1888,SPL,POST,Flat,Right,2.5
15,1,11017765,11018116,352,1411.5,580,2532,R,0,34,11016913,852,SPL,POST,Outward,Right,2.5
15,1,11018284,11018864,581,1365.9,546.8,2671,R,0,34,11016913,1371,SPL,POST,Outward,Right,2.5
15,1,11021877,11022635,759,1155.9,502.1,2474,R,0,36,11021533,344,SPL,POST,Inward,Right,1.5
15,1,11022652,11023372,721,1088.4,499.6,2569,R,0,36,11021533,1119,SPL,POST,Inward,Right,1.5
15,1,11029077,11029533,457,1097.5,491.6,2655,R,0,39,11028455,622,SPL,POST,Outward,Right,1.5
15,1,11029545,11029865,321,1136.8,464.8,2635,R,0,39,11028455,1090,SPL,POST,Outward,Right,1.5
15,1,11029874,11029997,124,1197.5,482.5,2679,R,0,39,11028455,1419,SPL,POST,Outward,Right,1.5
15,1,11030020,11030276,257,1294.6,529.5,2688,R,0,39,11028455,1565,SPL,POST,Outward,Right,1.5
15,1,11030300,11030469,170,1180.7,489.5,2723,R,0,39,11028455,1845,SPL,POST,Outward,Right,1.5
15,1,11036154,11036618,465,1357.1,546.2,2406,R,0,42,11035379,775,SPL,POST,Inward,Right,2.5
15,1,11040869,11041075,207,1315.1,605.2,2496,R,0,44,11039995,874,SPL,POST,Inward,Right,2.5
15,1,11041092,11041579,488,1382.2,590.6,2588,R,0,44,11039995,1097,SPL,POST,Inward,Right,2.5
15,1,11041588,11041807,220,1365.6,586.6,2656,R,0,44,11039995,1593,SPL,POST,Inward,Right,2.5
15,1,11045998,11046178,181,1262,542.3,2881,R,0,46,11044615,1383,SPL,POST,Outward,Right,2.5
15,1,11046196,11046570,375,1331.9,546.3,2812,R,0,46,11044615,1581,SPL,POST,Outward,Right,2.5
15,1,11054560,11054581,22,1379.4,492.8,2875,R,0,50,11053845,715,SPL,POST,Flat,Right,2.5
15,1,11054710,11054783,74,1474.7,461,2855,R,0,50,11053845,865,SPL,POST,Flat,Right,2.5
15,1,11056958,11057398,441,1326.4,534.1,2949,R,0,51,11056153,805,SPL,POST,Flat,Right,1.5
15,1,11059184,11059373,190,397.3,538.1,3097,R,0,52,11058462,722,SPL,POST,Outward,Left,2.5
15,1,11059792,11060166,375,553,585.1,3224,R,0,52,11058462,1330,SPL,POST,Outward,Left,2.5
15,1,11062041,11062107,67,1142.1,513.8,3078,R,0,53,11060770,1271,SPL,POST,Inward,Right,1.5
15,1,11062143,11062285,143,1312.6,572.7,3038,R,0,53,11060770,1373,SPL,POST,Inward,Right,1.5
15,1,11064067,11064217,151,532.8,585.8,3143,R,0,54,11063078,989,SPL,POST,Flat,Left,2.5
15,1,11076200,11076322,123,1371,482,2769,R,0,59,11074619,1581,SPL,POST,Flat,Right,2.5
15,1,11078023,11078259,237,511.4,557.9,2934,R,0,60,11076928,1095,SPL,POST,Outward,Left,2.5
15,1,11078279,11078506,228,526.7,592.8,2852,R,0,60,11076928,1351,SPL,POST,Outward,Left,2.5
15,1,11086856,11087140,285,1344.6,487.4,2730,R,0,64,11086161,695,SPL,POST,Inward,Right,2.5
15,1,11087152,11087260,109,1386.5,491.8,2720,R,0,64,11086161,991,SPL,POST,Inward,Right,2.5
15,1,11087280,11087579,300,1301.3,468.9,2726,R,0,64,11086161,1119,SPL,POST,Inward,Right,2.5
15,1,11088505,11088540,36,1271.1,478.6,2672,R,0,65,11088469,36,SPL,POST,Inward,Right,1.5
15,1,11089272,11090173,902,1109.1,461.6,2686,R,0,65,11088469,803,SPL,POST,Inward,Right,1.5
15,1,11099001,11099551,551,1431.9,500,2643,R,0,69,11097702,1299,SPL,POST,Outward,Right,2.5
15,1,11099577,11099703,127,1302.6,469.5,2680,R,0,69,11097702,1875,SPL,POST,Outward,Right,2.5
15,1,11101030,11101393,364,1191.4,472.3,2717,R,0,70,11100010,1020,SPL,POST,Flat,Right,1.5
15,1,11102862,11103000,139,1125.1,466.3,2601,R,0,71,11102319,543,SPL,POST,Outward,Right,1.5
15,1,11103021,11103207,187,1231.7,479.6,2555,R,0,71,11102319,702,SPL,POST,Outward,Right,1.5
15,1,11117000,11117296,297,1380.6,513.6,2846,R,0,77,11116168,832,SPL,POST,Inward,Right,2.5
15,1,11117317,11117503,187,1472,525.4,2817,R,0,77,11116168,1149,SPL,POST,Inward,Right,2.5
15,1,11119679,11119770,92,1169.5,564.2,2846,R,0,78,11118476,1203,SPL,POST,Outward,Right,1.5
15,1,11121466,11121685,220,1291.3,587.5,2864,R,0,79,11120785,681,SPL,POST,Outward,Right,2.5
15,1,11121703,11122076,374,1383.1,573.4,2892,R,0,79,11120785,918,SPL,POST,Outward,Right,2.5
15,1,11126529,11126686,158,1130.2,579,2921,R,0,81,11125401,1128,SPL,POST,Outward,Right,1.5
15,1,11131475,11131629,155,1375.5,561.1,2878,R,0,83,11130018,1457,SPL,POST,Outward,Right,2.5
15,1,11131645,11131756,112,1499.9,582.6,2811,R,0,83,11130018,1627,SPL,POST,Outward,Right,2.5
15,1,11135278,11135416,139,432.7,566.2,3026,R,0,85,11134634,644,SPL,POST,Inward,Left,2.5
15,1,11138419,11138927,509,1433.9,490.3,2804,R,0,86,11136943,1476,SPL,POST,Flat,Right,2.5
15,1,11140078,11140151,74,1313.3,489.4,2645,R,0,87,11139251,827,SPL,POST,Outward,Right,2.5
15,1,11140316,11140555,240,1451.4,545.6,2708,R,0,87,11139251,1065,SPL,POST,Outward,Right,2.5
15,1,11140570,11140705,136,1391.8,530.9,2732,R,0,87,11139251,1319,SPL,POST,Outward,Right,2.5
15,1,11140719,11140981,263,1424.9,501.7,2738,R,0,87,11139251,1468,SPL,POST,Outward,Right,2.5
15,1,11142378,11142417,40,1127,459.9,2841,R,0,88,11141559,819,SPL,POST,Inward,Right,1.5
15,1,11142627,11142790,164,1290.2,444.7,2875,R,0,88,11141559,1068,SPL,POST,Inward,Right,1.5
15,1,11142802,11142847,46,1241.9,455.6,2881,R,0,88,11141559,1243,SPL,POST,Inward,Right,1.5
15,1,11142857,11143155,299,1259.4,476.9,2886,R,0,88,11141559,1298,SPL,POST,Inward,Right,1.5
15,1,11143177,11143252,76,1145.7,471.2,2903,R,0,88,11141559,1618,SPL,POST,Inward,Right,1.5
15,1,11144545,11144796,252,736.4,516.7,2778,R,0,89,11143867,678,SPL,POST,Outward,Left,1.5
15,1,11146686,11146920,235,1140.3,483.2,2587,R,0,90,11146176,510,SPL,POST,Inward,Right,1.5
15,1,11146935,11147228,294,1194.4,475.9,2493,R,0,90,11146176,759,SPL,POST,Inward,Right,1.5
15,1,11147250,11147404,155,1311.2,555,2564,R,0,90,11146176,1074,SPL,POST,Inward,Right,1.5
15,1,11147419,11147598,180,1277.3,484.3,2601,R,0,90,11146176,1243,SPL,POST,Inward,Right,1.5
15,1,11147623,11147784,162,1170.5,442.7,2609,R,0,90,11146176,1447,SPL,POST,Inward,Right,1.5
15,1,11149100,11149266,167,529.9,508.3,2629,R,0,91,11148484,616,SPL,POST,Inward,Left,2.5
15,1,11149779,11150204,426,556,513.1,2684,R,0,91,11148484,1295,SPL,POST,Inward,Left,2.5
15,1,11153944,11154020,77,532.7,460.4,2517,R,0,93,11153100,844,SPL,POST,Flat,Left,2.5
15,1,11154040,11154220,181,443,486.5,2613,R,0,93,11153100,940,SPL,POST,Flat,Left,2.5
15,1,11156102,11156210,109,1087.8,496,2288,R,0,94,11155409,693,SPL,POST,Inward,Right,1.5
15,1,11156246,11156429,184,1254.7,546.3,2339,R,0,94,11155409,837,SPL,POST,Inward,Right,1.5
15,1,11156447,11156819,373,1313.8,572.3,2353,R,0,94,11155409,1038,SPL,POST,Inward,Right,1.5
15,1,11156857,11157023,167,1068.4,517.2,2391,R,0,94,11155409,1448,SPL,POST,Inward,Right,1.5
15,1,11158465,11158594,130,1088,492.9,2178,R,0,95,11157717,748,SPL,POST,Outward,Right,1.5
15,1,11158765,11159213,449,1314.3,559.7,2396,R,0,95,11157717,1048,SPL,POST,Outward,Right,1.5
15,1,11163509,11164253,745,1259.3,502.9,2225,R,0,97,11162333,1176,SPL,POST,Inward,Right,1.5
15,1,11172879,11172968,90,559.8,455.8,2414,R,0,101,11171566,1313,SPL,POST,Outward,Left,2.5
15,1,11175464,11175509,46,1100.8,494.5,2082,R,0,102,11173875,1589,SPL,POST,Inward,Right,1.5
15,1,11181750,11181944,195,423.8,519.9,2498,R,0,105,11180800,950,SPL,POST,Flat,Left,2.5
15,1,11195521,11195774,254,1323.3,447.7,3204,R,0,111,11194649,872,SPL,POST,Outward,Right,2.5
15,1,11202081,11202899,819,1062.5,543.4,3288,R,0,114,11201574,507,SPL,POST,Inward,Right,1.5
15,1,11206709,11206970,262,1123.1,532.3,3269,R,0,116,11206190,519,SPL,POST,Outward,Right,1.5
15,1,11206982,11207361,380,1084.1,544,3257,R,0,116,11206190,792,SPL,POST,Outward,Right,1.5
15,1,11207633,11207719,87,1150.1,499.6,3317,R,0,116,11206190,1443,SPL,POST,Outward,Right,1.5
15,1,11214261,11214576,316,469.8,507.6,3382,R,0,119,11213115,1146,SPL,POST,Inward,Left,2.5
15,1,6768425,6768723,299,1135.4,547.5,1955,L,0,2,6767584,841,SPL,PRE,Inward,Right,1.5
15,1,6768742,6768935,194,1228.2,551.8,1992,L,0,2,6767584,1158,SPL,PRE,Inward,Right,1.5
15,1,6770516,6770954,439,1181.8,547.2,1676,L,0,3,6769892,624,SPL,PRE,Outward,Right,1.5
15,1,6770968,6771153,186,1147.3,514.2,1701,L,0,3,6769892,1076,SPL,PRE,Outward,Right,1.5
15,1,6772610,6773351,742,759,572.4,1699,L,0,4,6772200,410,SPL,PRE,Outward,Left,1.5
15,1,6779522,6779701,180,1134.1,551.1,1636,L,0,7,6779125,397,SPL,PRE,Outward,Right,1.5
15,1,6779718,6780353,636,1198.8,533.1,1571,L,0,7,6779125,593,SPL,PRE,Outward,Right,1.5
15,1,6786442,6786720,279,1178.5,488,1560,L,0,10,6786050,392,SPL,PRE,Outward,Right,1.5
15,1,6786731,6786946,216,1211.2,461.6,1585,L,0,10,6786050,681,SPL,PRE,Outward,Right,1.5
15,1,6786969,6787194,226,1113,447.7,1676,L,0,10,6786050,919,SPL,PRE,Outward,Right,1.5
15,1,6788720,6789159,440,1129.4,496,1635,L,0,11,6788358,362,SPL,PRE,Inward,Right,1.5
15,1,6789390,6789614,225,1096.1,494.4,1599,L,0,11,6788358,1032,SPL,PRE,Inward,Right,1.5
15,1,6791127,6791576,450,1148.5,520.3,1581,L,0,12,6790666,461,SPL,PRE,Inward,Right,1.5
15,1,6791595,6791914,320,1080.7,493.4,1647,L,0,12,6790666,929,SPL,PRE,Inward,Right,1.5
15,1,6793494,6793970,477,1335.2,536.9,1629,L,0,13,6792977,517,SPL,PRE,Inward,Right,2.5
15,1,6795588,6796280,693,1151.7,567.9,1768,L,0,14,6795283,305,SPL,PRE,Inward,Right,1.5
15,1,6796292,6796613,322,1117.7,564.7,1851,L,0,14,6795283,1009,SPL,PRE,Inward,Right,1.5
15,1,6800206,6800970,765,1113.6,464.9,1772,L,0,16,6799899,307,SPL,PRE,Outward,Right,1.5
15,1,6811806,6812397,592,732.6,558,1736,L,0,21,6811440,366,SPL,PRE,Flat,Left,1.5
15,1,6823561,6824159,599,736.3,491.3,1842,L,0,26,6822982,579,SPL,PRE,Flat,Left,1.5
15,1,6835085,6835572,488,1104.9,441.5,1818,L,0,31,6834522,563,SPL,PRE,Inward,Right,1.5
15,1,6837209,6837424,216,751.3,503.9,2108,L,0,32,6836834,375,SPL,PRE,Outward,Left,1.5
